"id","name","number_of_seasons","number_of_episodes","original_language","vote_count","vote_average","overview","adult","backdrop_path","first_air_date","last_air_date","homepage","in_production","original_name","popularity","poster_path","type","status","tagline","genres","created_by","languages","networks","origin_country","spoken_languages","production_companies","production_countries","episode_run_time"
"1181","American Experience","35","386","en","24","8.0","TV's most-watched history series brings to life the compelling stories from our past that inform our understanding of the world today.","False","/kLRLqloddwBDF5RlrNc8C3fecXI.jpg","1988-10-04","2023-09-12","http://www.pbs.org/show/american-experience/","True","American Experience","26.165","/g0CcpIzTA3nWETpLiatdnTcU2Qn.jpg","Documentary","Returning Series","","Documentary","","en","PBS","US","English","","United States of America","55"
"45270","Streets of Laredo","1","3","en","24","6.174","Captain Woodrow Call, now retired from the Rangers, is a bounty hunter. He is hired by an eastern rail baron to track down Joey Garza, a new kind of killer, only a boy, who kills from a distance with a rifle.","False","/wrV39sfVnpjA9jv7OJWYteWvtmi.jpg","1995-11-12","1995-11-15","","False","Streets of Laredo","6.354","/3xdiNzuma0QNHYCNVYYc7Eu8ieV.jpg","Miniseries","Ended","","Western, Drama","Larry McMurtry","en","","US","English","De Passe Entertainment, Levinson Productions, RHI Entertainment","","125"
"82193","Norm Macdonald Has a Show","1","10","en","24","7.8","Based on his podcast, comedian Norm Macdonald and his sidekick Adam Eget sit down and chat with celebrity guests about their life, career and views in a somewhat unconventional and often irreverent way.","False","/8vYTfxycZuEed087aFlyiGojYJd.jpg","2018-09-14","2018-09-14","https://www.netflix.com/title/80225949","False","Norm Macdonald Has a Show","8.56","/99RcaUmpgdXqbEXmhyPTWCFbm8K.jpg","Talk Show","Ended","","Talk, Comedy","Norm Macdonald","en","Netflix","US","English","Anchor Spud Productions, Lionsgate Television, Pygmy Wolf Productions","United States of America","0"
"71496","Drawing Sword","1","30","zh","24","9.208","","False","/kg6vdnhnf12a6Cz4mRyWVjz2ksC.jpg","2005-09-12","2005-10-11","","False","亮剑","9.83","/wmLT2nleSNrdXHPIZH0XX3LaBk6.jpg","Scripted","Ended","","War & Politics, Drama","Jian Chen","zh","CCTV-1","CN","普通话","海润影视制作有限公司","China","42"
"38112","The Qwaser of Stigmata","2","36","ja","24","7.5","When Mafuyu Oribe and her adopted sister Tomo rescue a strange wounded man, they have no idea what they’re getting involved with or what the consequences will be. Alexander Nikolaevith Hell is an Iron Qwaser, one of many opposing factions of super-warriors.","False","/8JpU2TrZONIONzCaGakwLGSwN2m.jpg","2010-01-10","2011-06-27","","False","聖痕のクェイサー","43.193","/zAdiOfxntBDbY3GSr17Q8vUQxE6.jpg","Scripted","Ended","","Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy","Hiraku Kaneko","ja","MBS, Tokyo MX","JP","日本語","Hoods Entertainment","Japan","24"
"65951","The Lost Village","1","12","ja","24","5.1","A shady bus tour of young men and women are headed to an elusive village called Nanakimura. A destination where people can partake in an utopian existence, free of the world's obstacles... or so goes the rumor. Heading deep into the mountains, the bus is carrying 30 different individuals, each harboring their own expectations and troubled hearts... What they had arrived to was an uninhabited village with lingering, faint scents of life and it was falling apart. Just what is the secret of Nanakimura?","False","/iqd8haK2P8lRF1ulvGxxDO9A9Np.jpg","2016-04-01","2016-06-17","http://www.mayoiga.tv/","False","迷家-マヨイガ-","5.708","/ljuQCMPBHCWO2eiZY6k08xgYFfb.jpg","Scripted","Ended","","Mystery, Animation, Drama","","ja","TBS, WOWOW Prime, MBS, CBC, BS-TBS","JP","日本語","diomedéa, Pony Canyon","Japan","25"
"1925","That Girl","5","137","en","24","6.25","That Girl is an American sitcom that ran on ABC from 1966 to 1971. It stars Marlo Thomas as the title character Ann Marie, an aspiring actress, who moves from her hometown of Brewster, New York to try to make it big in New York City. Ann has to take a number of offbeat ""temp"" jobs to support herself in between her various auditions and bit parts. Ted Bessell played her boyfriend Donald Hollinger, a writer for Newsview Magazine; Lew Parker and Rosemary DeCamp played Lew Marie and Helen Marie, her concerned parents. Bernie Kopell, Ruth Buzzi and Reva Rose played Ann and Donald's friends. That Girl was developed by writers Bill Persky and Sam Denoff, who had served as head writers on The Dick Van Dyke Show earlier in the 1960s.","False","/19nGgnPVHyoATqRKuESMI7owYMl.jpg","1966-09-08","1971-03-19","","False","That Girl","18.237","/rqde9J8qNnyhxjAK9UVgSzWJxiq.jpg","Scripted","Ended","","Comedy","Bill Persky","en","ABC","US","English","","","25"
"31077","My Boss, My Hero","1","10","ja","24","8.0","Sakaki Makio, also known as ""Tornado"" is a tough 27-year-old high school drop-out. By academic standards, he's pretty dumb. His father decides to force Makio to return to high school to receive his diploma and he asks an old friend who happens to be the principal of a nearby school to admit Makio. If Makio doesn't graduate, the position of boss will be given to his younger brother, Mikio. Furthermore, he must pose as a 17-year-old during school hours and in the presence of any classmates or teachers outside of school. If his cover is blown, it would be the end of his high school career as well as his hopes to become boss. Things start out rough and tough as Makio's violent temper is tested. As the lessons and days go by he learns there is much more to school than just tests and studying.","False","","2006-07-08","2006-09-16","http://www.ntv.co.jp/boss/","False","マイ☆ボス マイ☆ヒーロー","9.785","/cC8a0TfbRWfFNjDkB6xONPn78U7.jpg","Miniseries","Ended","","Drama, Comedy","","ja","Nippon TV","JP","日本語","","Japan","60"
"61831","The Game","1","6","en","24","7.5","""The Game"" is a 1970s Cold War spy thriller set in the world of espionage. It tells the story of the invisible war fought by MI5 as it battles to protect the nation from the threats of the Cold War.","False","/iIvJ5NYpqcfr6tJ10m3Upt733wd.jpg","2014-11-05","2014-12-10","http://bbcamerica.com/shows/the-game/","False","The Game","7.154","/xhdl84crUXv0Jc5LXEQaArsRF7N.jpg","Miniseries","Ended","","War & Politics, Drama, Crime","","en","BBC America","GB","English","BBC Drama Productions, BBC Wales","United Kingdom","59"
"71307","Pupa","1","12","ja","24","3.896","Growing up with an abusive father, Utsutsu is highly protective of his younger sister Yume. One day, she contracts the strange Pupa virus and begins to sprout grotesque wings and attack both animals and humans.","False","/kNExxLCRZRWuSfmWlRaaObry2mF.jpg","2014-01-10","2014-03-28","","False","Pupa","4.832","/6p0dnZkr0QIz76rmoqAR8oHkPWs.jpg","Scripted","Ended","","Animation","","ja","Sun TV","JP","日本語","Studio Deen","Japan","4"
"80670","The Master of Ragnarok & Blesser of Einherjar","1","12","ja","24","4.7","Yuuto Suoh gets more than he bargained for when he joins his childhood friend Mitsuki Shimoya in testing out an urban legend. When he uses his phone to take a picture of himself with the local shrine's divine mirror, he is whisked off into another world – one heavily steeped in the lore of the old Norse myths. Using his knowledge gained from school and from his solar-powered smartphone, he has the chance to bring the Wolf Clan, the same people who cared for him, to prominence, all while earning the adoration of a group of magic-wielding warrior maidens known as the Einherjar.","False","/rU8uXY1m8UMEx7ofyOsczOApCe2.jpg","2018-07-08","2018-09-23","http://hyakuren-anime.com/","False","百錬の覇王と聖約の戦乙女","5.318","/OVaM55ub5iIEZxLzGdOvFnhk3O.jpg","Scripted","Ended","","Animation, Sci-Fi & Fantasy","","ja","BS11, Tokyo MX","JP","日本語","EMT²","Japan","23"
"88570","Your Turn To Kill","2","22","ja","24","7.9","Nana and Shota are a newlywed couple and Nana is 15 years older than Shota. Nana works as a designer and Shota works as a gym trainer. They both enjoy mystery. The newlywed couple then move to an apartment and they attend a resident’s meeting there. Nana and Shota become involved in murder cases that take place at the apartment. Residents get murdered one by one. Some residents have a motive, but those suspects have an alibi. Because of this, an arrest has yet to be made.","False","/iiENzrFSZnOnudSDicv7XzRqbsU.jpg","2019-04-14","2021-12-10","https://www.ntv.co.jp/anaban/","False","あなたの番です","12.347","/3dfatE0SL7VaZe9HqCiZxVK6u9q.jpg","Scripted","Ended","","Mystery, Drama","Yasushi Akimoto","ja","Nippon TV","JP","日本語","","Japan","46"
"90254","Limetown","1","10","en","24","5.979","Lia Haddock, a journalist for American Public Radio, unravels the mystery behind the disappearance of over 300 people at a research community in Tennessee.","False","/nIQk3FJtpRulyBRMTyFaX4Li94C.jpg","2019-10-16","2019-11-13","https://twoupproductions.com/limetown/tv-series","False","Limetown","4.837","/yVqxAi3OaaNu9KguuhMxjDMtQeT.jpg","Scripted","Canceled","People vanish. The truth doesn’t.","Mystery, Drama","Rebecca Thomas","en","Facebook Watch","US","English","Endeavor Content, Midnight Radio","United States of America","30"
"71713","Rise","1","10","en","24","7.3","A working class high school drama department and the students come alive under a passionate teacher and family man whose dedication to the program galvanizes the entire town.","False","/aecketsBkdrTLusHqkLQIFbPf2z.jpg","2018-03-13","2018-05-15","http://www.nbc.com/rise","False","Rise","9.03","/dZrz8dUvgvQ62HsMzLdU8j29kps.jpg","Scripted","Canceled","","Drama","Jeffrey Seller, Jason Katims","en","NBC","US","English","Universal Television, True Jack Productions","United States of America","42"
"119064","The Good Mothers","1","6","it","24","7.104","The true story of three courageous women inside the notorious Calabrian ‘Ndrangheta mafia, working with newly-minted female prosecutor, Alessandra Cerreti, to bring down down the criminal empire.","False","/jrrvfU9wFqi4Ha2FiprTfv4EvOp.jpg","2023-04-05","2023-04-05","https://www.disneyplus.com/series/the-good-mothers/3W64sXnWZyWF","False","The Good Mothers","6.374","/1WwKoGbQETx7erXfh5w1OW0BHEC.jpg","Miniseries","Ended","The women who dared to defy the mafia.","Drama, Crime","Stephen Butchard","it","Disney+","GB, IT","Italiano","","Italy, United Arab Emirates","0"
"219066","Community Squad","1","8","es","24","7.875","The members of a diverse vigilante group formed to boost the police's image are put in jeopardy when they stumble upon an unexpected drug deal.","False","/2pdt6yqPPWeJx8vWW8atWxEHw7A.jpg","2023-02-17","2023-02-17","https://www.netflix.com/title/81520490","True","División Palermo","8.604","/tKZmQMP6NLrxO1quNkKGDqwg49r.jpg","Miniseries","Returning Series","","Comedy, Crime","Santiago Korovsky","es","Netflix","AR","Español","K & S Films","Argentina","26"
"13674","Mobile Suit Zeta Gundam","1","50","ja","24","8.083","Universal Century 0087, and the One Year War between the Earth Federation and Principality of Zeon is over. The Earth Federation has created an elite task force, known as the Titans, who are responsible for hunting the remaining Zeon forces. However, the power-hungry Titans have spurred the creation of a rebellious faction called the Anti-Earth Union Group (AEUG).","False","/5xngKBtfm8UIJnjh8OaiApxFHoe.jpg","1985-03-02","1986-02-22","","False","機動戦士Zガンダム","119.623","/pmErEd15QbO05OJ3awhr7jvs8LQ.jpg","Scripted","Ended","","Action & Adventure, Animation, War & Politics, Drama","","ja","ANIMAX, tv asahi, Nagoya TV","JP","日本語","SUNRISE","Japan","24"
"108353","UFOs","2","24","fr","24","7.75","As the dreams of Didier Mathure, a brilliant space engineer, literally go up in smoke when his rocket explodes on take-off, he is transferred to head GEPAN, a unit specializing in UFOs. He is tasked with coming up with scientific explanations for the UFO sightings that are currently dominating the headlines. This is a nightmare job for a die-hard rationalist like him, and he is determined to find a way out as soon as he can.","False","/jMC15PLXKyadJlT7TXqSdNHfGLB.jpg","2021-01-11","2022-03-14","https://www.canalplus.com/series/ovnis/","False","OVNI(s)","5.541","/xvwpLNyKRElnlI4sUaKOBY6Z2d1.jpg","Scripted","Canceled","","Comedy, Sci-Fi & Fantasy","Marie Eynard, Julien Anscutter, Clémence Madeleine-Perdrillat, Martin Douaire, Clémence Dargent, Raphaëlle Richet","fr","Canal+","FR","Français","Montebello Productions, Be-FILMS, Canal+, uMedia","France","30"
"92824","Muppets Now","1","6","en","24","5.542","Scooter rushes to make his delivery deadlines and upload the brand-new Muppets series for streaming. They are due now, and he’ll need to navigate whatever obstacles, distractions, and complications the rest of the Muppet gang throw at him.","False","/ucnbQz01yJI6lbA5KPBThlPVtIv.jpg","2020-07-31","2020-09-04","https://disneyplusoriginals.disney.com/show/muppets-now","False","Muppets Now","4.499","/vLVG99uRkETkMQkh5tN82S1CByI.jpg","Scripted","Ended","","Comedy, Family","","en","Disney+","US","English","Soapbox Films, Walt Disney Pictures, The Muppets Studio","United States of America","22"
"71302","Below the Surface","2","16","da","24","6.104","An early morning in October, 15 people are taken hostage from a subway train. This puts a huge hostage crisis in motion, and it changes Denmark forever.","False","/wHdj4rXlmGMUKz89G2xFapjEYJx.jpg","2017-04-02","2019-05-13","http://www.dplay.dk/gidseltagningen/","False","Gidseltagningen","14.349","/iiyaaXZpe52Q6WnwzNtpYiBymbH.jpg","Scripted","Ended","","Crime, Drama","Kasper Barfoed","da","Kanal 5, ZDFneo","DK","Dansk","SAM Productions, Kanal 5","Denmark","44"
"106840","I Told Sunset About You","2","10","th","24","8.896","Two high school boys who were learning their deep relationship through complicated and unstable feelings like a storm that blows the boat away from its path. It was contrary to peaceful Phuket where they lived.","False","/twT4dHhEAOP5sLGgjFYpoXwI7YZ.jpg","2020-10-22","2021-06-24","https://tv.line.me/bkpptheseries","False","แปลรักฉันด้วยใจเธอ","9.705","/qOxU4eHAdN9W4BLtplCVa4MJX2A.jpg","Scripted","Ended","A lost boy who gets lost in his own heart.","Drama","","th","Netflix, Viki, LINE TV","TH","ภาษาไทย","Nadao Bangkok","Thailand","79"
"13678","Dragons' Den","20","242","en","24","6.208","Budding entrepreneurs get three minutes to pitch their business ideas to five multi-millionaires willing to invest their own cash.","False","/42X5fPF1KfIK1qN0s8TJ8OV114U.jpg","2005-01-04","2023-04-06","http://www.bbc.co.uk/programmes/b006vq92","True","Dragons' Den","14.586","/tygWEMls5aCdmHW0ZNCD5PhYCXS.jpg","Reality","Returning Series","","Reality","","en","BBC One, BBC Two","GB","English","","United Kingdom","60"
"73012","Siesta Key","5","91","en","24","7.7","Docuseries following a group of young adults confronting issues of love, heartbreak, betrayal, class, and looming adulthood as they spend the summer together in their beautiful hometown.","False","/yz3bZqwaaLmVri3DPz30aay6XLo.jpg","2017-07-31","2023-01-19","http://www.mtv.com/shows/siesta-key","True","Siesta Key","9.745","/h4wTCi6vn1y4NHjquytTGetFvAK.jpg","Reality","Returning Series","Everyone lies in the sun.","Reality","Warren Skeels, Mark Ford","en","MTV","US","English","MTV","United States of America","42"
"221869","Wave Makers","1","8","zh","24","8.5","Weng Wen-fang (Hsieh Ying-hsuan) came from a political family. She joined the Justice Party as the deputy director and spokesperson of the Publicity Department, after failing to be re-elected as a member of the Council. She led the publicity team in realizing their goals, but not without facing many challenges to their faith and values.","False","/fRGg367igSkzdCipstQE9ARC0Uy.jpg","2023-04-28","2023-04-28","https://www.netflix.com/title/81655481","False","人選之人—造浪者","17.843","/3SyIuLEDFwZEt65pKeFui01oZb4.jpg","Scripted","Ended","","Drama","","zh","Netflix","TW","普通话","KOKO Entertainment","Taiwan","50"
"66263","The Secret","1","4","en","24","6.2","The true story of a Sunday school teacher and respectable dentist and pillar of the community, who formed a murderous partnership.","False","/rZdZOrFk5wiz6vf5YkMri1oWm1O.jpg","2016-04-29","2016-05-20","","False","The Secret","5.748","/vz3ZIlSGJ2dClkgKXhpRAsz54t2.jpg","Miniseries","Ended","","Drama","Stuart Urban","en","ITV1","GB","English","ITV Studios, Hat Trick Productions","United Kingdom","51"
"6353","The Story of Tracy Beaker","5","125","en","24","6.271","The Story of Tracy Beaker is a television programme adapted from the book of the same name by Jacqueline Wilson. It ran on CBBC for five series, from 2002 to 2005 and also contained a feature length episode, Tracy Beaker's Movie of Me, broadcast in 2004, as well as a week of interactive episodes for Children in Need. The theme song was written and performed by Keisha White. All of the five series have been released on DVD and the entire first season has been made available on Netflix .","False","/dIL6DoQIxtDZN5FlSkFoSSKmlSm.jpg","2002-01-08","2006-02-09","https://www.bbc.co.uk/cbbc/shows/the-story-of-tracy-beaker","False","The Story of Tracy Beaker","98.172","/iggQkR7r6hfbaJwheZQIixHx9dK.jpg","Scripted","Ended","","Kids, Family, Animation","Jacqueline Wilson","en","CBBC","GB","English","","","15"
"6550","Wiseguy","4","75","en","24","6.792","Vinnie Terranova does time in a New Jersey penitentiary to set up his undercover role as an agent for the OCB (Organized Crime Bureau) of the United States. His roots in a traditional Italian city neighborhood form the underlying dramatic base throughout the series, bringing him into conflict with his conservative mother and other family members while acting undercover as syndicate enforcer.","False","/5WdQruaA8TULmC5jfl9abgXwtzY.jpg","1987-09-16","1990-12-22","","False","Wiseguy","20.75","/pDKRxvfp5vB3FrHZ0g3oHvnHQKG.jpg","Scripted","Ended","With friends like his who needs enemies","Crime, Drama, Action & Adventure","Stephen J. Cannell, Frank Lupo","en","CBS","US","English","Stephen J. Cannell Productions","United States of America","60"
